yyyymm (YearMonth),dfy_lag1,infl_lag1,svar_lag1,de_lag1,lty_lag1,tms_lag1,tbl_lag1,dfr_lag1,dp_lag1,dy_lag1,ltr_lag1,ep_lag1,b/m_lag1,ntis_lag1,CRSP_SPvw_minus_Rfree
199908,0.0076,0.003008424,0.001611182,-0.933562042,0.0639,0.0184,0.0455,-0.0036,-4.387863775,-4.420434591,-0.0077,-3.454301734,0.15879647268893993,0.019370441469391552,-0.008889
199909,0.0075,0.00239952,0.002729877,-0.952738807,0.0649,0.0177,0.0472,0.0027,-4.377701489,-4.383975268,-0.0053,-3.424962682,0.15624302689310163,0.018880738290988148,-0.031979
199910,0.0081,0.004787552,0.002704945,-0.9714106,0.0646,0.0178,0.046799999999999994,0.0009,-4.344860777,-4.373828044,0.0084,-3.373450177,0.16368449822911238,0.020379679058214646,0.060338
199911,0.0083,0.001786778,0.004875934,-1.001813561,0.0651,0.0165,0.048600000000000004,0.0059,-4.404501492,-4.343839725,-0.0012,-3.40268793,0.15769066072892163,0.020445236868699077,0.017222
199912,0.0079,0.00059453,0.001354258,-1.031260107,0.0662,0.015499999999999993,0.0507,0.0037,-4.422363954,-4.403481481,-0.0061,-3.391103847,0.15554596711910032,0.018280454363244863,0.058178999999999995
200001,0.0064,0,0.001148772,-1.059806858,0.0682,0.016199999999999992,0.052000000000000005,0.0053,-4.477577783,-4.421344983,-0.0155,-3.417770925,0.147167259,0.017888756470837864,-0.05373
200002,0.0055,0.002970885,0.005206354,-1.077464682,0.0666,0.013400000000000002,0.053200000000000004,-0.0249,-4.423936061,-4.476180884,0.0228,-3.346471379,0.15465416004384142,0.025358781,-0.021758
200003,0.0061,0.005924171,0.003000422,-1.094768151,0.0646,0.0091,0.0555,-0.0172,-4.402228048,-4.42254111,0.0264,-3.307459897,0.1670564326414902,0.027418814027088474,0.093788
200004,0.0069,0.008244994,0.00667834,-1.11173034,0.0618,0.0049,0.056900000000000006,-0.0198,-4.493158852,-4.40083504,0.0367,-3.381428512,0.14997356178980206,0.01829139,-0.036185
200005,0.0076,0.000584112,0.007941721,-1.119210448,0.063,0.0064,0.056600000000000004,-0.0039,-4.463032943,-4.494312921,-0.0076,-3.343822496,0.15260041819792453,0.011944945832683738,-0.027304
200006,0.0091,0.001167542,0.005185498,-1.126652121,0.064,0.0061,0.0579,-0.0107,-4.442029647,-4.464188345,-0.0054,-3.315377526,0.15566873114331997,0.009178528,0.022219
200007,0.0081,0.005247813,0.002359743,-1.134055861,0.0622,0.0053,0.056900000000000006,0.0082,-4.466838016,-4.443186385,0.0244,-3.332782155,0.15677796158526175,0.007124213,-0.017595
200008,0.007,0.002320186,0.002065471,-1.152568433,0.0611,0.0015,0.0596,0.0006,-4.457511302,-4.473987555,0.0173,-3.304942869,0.15567415100664705,0.004712234,0.057594
200009,0.0071,0,0.001039275,-1.171004821,0.0594,-0.0015,0.060899999999999996,-0.0105,-4.523640483,-4.464712326,0.024,-3.352635662,0.14605306404363275,0.004674638,-0.057188
200010,0.0073,0.005208333,0.001599983,-1.189368607,0.0612,0.0012,0.06,0.0203,-4.475927445,-4.530893738,-0.0157,-3.286558838,0.1537894628785958,0.004468926,-0.00972
200011,0.0079,0.001727116,0.005568073,-1.167684579,0.06,-0.0011,0.0611,-0.0142,-4.472516586,-4.477478371,0.0187,-3.304832007,0.14930078887157974,0.00374428,-0.083368
200012,0.0083,0.000574713,0.003272437,-1.145450228,0.0576,-0.0041,0.0617,-0.0056,-4.390613787,-4.474069921,0.0319,-3.245163559,0.1572808929257013,0.001157452,0.00072
200101,0.0081,-0.000574383,0.005299359,-1.122638623,0.0558,-0.0019,0.057699999999999994,0.0027,-4.396214732,-4.392169539,0.0243,-3.273576109,0.15185150364920535,-0.002261747,0.026975
200102,0.0078,0.006321839,0.004941048,-1.097890602,0.0562,0.0047,0.051500000000000004,0.0354,-4.436388621,-4.402338374,0.0005,-3.338498019,0.15044966622190453,-0.003192591,-0.094752
200103,0.0077,0.003997716,0.002528447,-1.072196808,0.0549,0.0061,0.048799999999999996,-0.0064,-4.345718903,-4.442549993,0.0191,-3.273522095,0.15607009127121954,-0.006855721,-0.067906
200104,0.0086,0.002275313,0.007139632,-1.045492978,0.0559,0.011700000000000002,0.044199999999999996,0.0045,-4.28555993,-4.351918474,-0.0074,-3.240066952,0.1331135514482312,-0.005213444,0.073925
200105,0.0087,0.003972758,0.00742621,-0.985944006,0.0593,0.0206,0.0387,0.018500000000000003,-4.365574221,-4.291567211,-0.0313,-3.379630216,0.12249690060368182,-0.002543026,0.00367
200106,0.0078,0.004522329,0.002536247,-0.921830329,0.0594,0.0232,0.0362,0.0095,-4.376695096,-4.371617808,0.0037,-3.454864767,0.120510188,-0.000248286,-0.027306
200107,0.0079,0.001688239,0.001508369,-0.852457474,0.059,0.024099999999999996,0.0349,-0.003,-4.357453947,-4.38277543,0.0085,-3.504996472,0.12520943283134334,0.005040755,-0.012317
200108,0.0084,-0.002808989,0.002899595,-0.771450962,0.0561,0.020999999999999998,0.0351,-0.0015,-4.345561102,-4.356391992,0.0376,-3.57411014,0.12496658328228791,0.007913837,-0.066535
200109,0.0083,0,0.002221485,-0.68349474,0.0546,0.021000000000000005,0.0336,-0.005,-4.278244668,-4.344500274,0.0206,-3.594749928,0.13216414381465613,0.009918321,-0.083161
200110,0.0086,0.004507042,0.007167587,-0.587264018,0.0542,0.0278,0.0264,-0.0233,-4.191928349,-4.277184964,0.0081,-3.604664331,0.14862858821556416,0.008652734,0.017339999999999998
200111,0.0088,-0.003365115,0.003249758,-0.543620913,0.0506,0.028999999999999998,0.0216,-0.0027,-4.209780809,-4.191843621,0.0464,-3.666159897,0.14490139957107073,0.010749273649279025,0.077087
200112,0.0084,-0.001688239,0.002189351,-0.497993731,0.0553,0.0366,0.0187,0.028300000000000002,-4.282180439,-4.209696089,-0.0471,-3.784186709,0.13348136666603183,0.011161766529925211,0.007551
200201,0.012800000000000006,-0.003945885,0.001797955,-0.45019306,0.0575,0.040600000000000004,0.0169,0.0093,-4.289641018,-4.282095726,-0.0183,-3.839447958,0.1312178459137877,0.013466789150058887,-0.015724
200202,0.013200000000000003,0.002263724,0.002183889,-0.450539856,0.0569,0.0404,0.0165,0.0037,-4.274156441,-4.289852815,0.013800000000000002,-3.823616586,0.1325605486679537,0.011193294539452404,-0.020781
200203,0.013800000000000007,0.003952569,0.002567832,-0.450886678,0.0563,0.0391,0.0172,0.0015,-4.253383397,-4.274368283,0.0115,-3.802496719,0.13011908568679617,0.012501026727261978,0.036272
200204,0.012999999999999998,0.005624297,0.002014824,-0.451233527,0.0604,0.0425,0.0179,0.014099999999999998,-4.28967536,-4.253595283,-0.0436,-3.838441833,0.23683340230085725,0.013761371083999776,-0.062501
200205,0.012700000000000003,0.005592841,0.002319717,-0.471865093,0.0575,0.040400000000000005,0.0171,-0.0157,-4.219764024,-4.283148707,0.041,-3.747898932,0.24773231255207134,0.015108861753893693,-0.0092
200206,0.013399999999999995,0,0.004101625,-0.491820871,0.0578,0.040499999999999994,0.0173,0.0098,-4.204156751,-4.213279693,0.0015,-3.71233588,0.24825561406925717,0.022279336074493682,-0.072649
200207,0.013200000000000003,0.000556174,0.003707969,-0.511137315,0.0566,0.039599999999999996,0.017,-0.0114,-4.122489749,-4.197714195,0.0187,-3.611352434,0.26657250177680364,0.027524897,-0.075487
200208,0.013700000000000004,0.001111729,0.015342791354000001,-0.556450902,0.0544,0.037599999999999995,0.0168,-0.0209,-4.045200303,-4.127490072,0.0303,-3.488749401,0.28203219448297867,0.028443333598056557,0.005661
200209,0.0121,0.003331483,0.009409278,-0.60022724,0.051,0.0348,0.016200000000000003,-0.0012,-4.055095299,-4.050225755,0.046400000000000004,-3.45486806,0.284411556,0.024749986032815866,-0.110365
200210,0.012500000000000004,0.00166021,0.007366061,-0.64258318,0.048,0.031700000000000006,0.0163,-0.0087,-3.943597231,-4.060146134,0.0417,-3.301014051,0.3245551554638465,0.029301838729491967,0.087199
200211,0.014100000000000001,0.001657459,0.011589679134999998,-0.609235542,0.0508,0.034999999999999996,0.0158,0.0054,-4.020714099,-3.937811943,-0.0294,-3.411478557,0.2934370637545664,0.025673325746951612,0.057819
200212,0.013100000000000014,0,0.004449081,-0.575139914,0.0521,0.0398,0.0123,0.0252,-4.070462673,-4.014962088,-0.0122,-3.495322759,0.276975499,0.022909886824945404,-0.059934
200301,0.012399999999999994,-0.002206288,0.00263948,-0.540250328,0.0484,0.0365,0.011899999999999999,-0.0146,-4.002514281,-4.064743558,0.0507,-3.462263953,0.29538589561836665,0.025733594769957967,-0.027579
200302,0.011799999999999998,0.004422333,0.005167513,-0.569595242,0.0495,0.0378,0.011699999999999999,0.0127,-3.971611002,-3.999408496,-0.0106,-3.40201576,0.3059423071509392,0.028289913159242244,-0.016146
200303,0.011099999999999992,0.007705008,0.00256416,-0.597929738,0.0472,0.035500000000000004,0.011699999999999999,-0.0065,-3.951364988,-3.968514833,0.0329,-3.353435251,0.312251321,0.027916213,0.009308
200304,0.010600000000000012,0.006007646,0.006136133,-0.625315933,0.0486,0.0373,0.0113,0.0055,-3.95660125,-3.948278376,-0.0135,-3.331285317,0.2861177007992168,0.024099604,0.081774
200305,0.011099999999999992,-0.002171553,0.003064828,-0.671983909,0.0481,0.0368,0.0113,0.0127,-4.035741531,-3.957814181,0.0102,-3.363757622,0.2696540306098937,0.019967818722382964,0.052351
200306,0.0116,-0.001632209,0.002228351,-0.71667672,0.0436,0.0329,0.010700000000000001,-0.0121,-4.086601601,-4.036955935,0.0592,-3.369924881,0.2583755061075094,0.006448997,0.011816
200307,0.0122,0.001089918,0.001997741,-0.759559139,0.0452,0.036,0.0092,0.0011,-4.099086369,-4.087817482,-0.0154,-3.33952723,0.2544883372653901,0.001262757,0.017232
200308,0.0113,0.001088732,0.002046059,-0.789059325,0.0542,0.0452,0.009,0.010100000000000012,-4.106525773,-4.090442528,-0.0982,-3.317466448,0.24764333478963677,0.000272445,0.018897
200309,0.011299999999999998,0.003806417,0.000966025,-0.817231921,0.0532,0.043699999999999996,0.0095,0.0053,-4.115671351,-4.097956007,0.0166,-3.29843943,0.24285607334599177,0.002917865,-0.011537
200310,0.010700000000000001,0.003250271,0.001869122,-0.844175041,0.049,0.0396,0.0094,-0.0043,-4.095158171,-4.107174403,0.0546,-3.250983129,0.24654178263370644,0.007324254,0.05486
200311,0.010299999999999997,-0.001079914,0.001407576,-0.912386528,0.0518,0.0426,0.0092,0.008,-4.132732281,-4.079228013,-0.0283,-3.220345753,0.23330896667445805,0.007212234,0.008559
200312,0.010100000000000005,-0.002702703,0.000919633,-0.97431419,0.0519,0.0426,0.0093,0.0079,-4.124155144,-4.117051919,-0.0027,-3.149840954,0.2337541521073348,0.010001585,0.05098
200401,0.0098,-0.001084011,0.000893699,-1.030892283,0.0511,0.0421,0.009,0,-4.158235764,-4.108716865,0.013900000000000001,-3.127343482,0.21873986475412183,0.006948436,0.018378000000000002
200402,0.009,0.004883342,0.000978819,-1.040765057,0.0499,0.0411,0.0088,0,-4.163187153,-4.146058271,0.0187,-3.122422096,0.21802772102016865,0.00688654,0.013803
200403,0.0077,0.005399568,0.000610712,-1.050308597,0.0483,0.039,0.0093,-0.0052,-4.163291269,-4.151156168,0.023,-3.112982672,0.2160532203569188,0.009363908,-0.015882
200404,0.0078,0.006444683,0.001981263,-1.059539515,0.0474,0.038,0.0094,-0.0023,-4.134909089,-4.15140331,0.0141,-3.075369574,0.281731465,0.012282048951529687,-0.016384
200405,0.0073,0.003201708,0.001230928,-1.075161661,0.0531,0.0437,0.0094,0.0054,-4.107342973,-4.124276366,-0.0588,-3.032181311,0.28537186680057935,0.013766290329766026,0.013029
200406,0.0071,0.005851064,0.000977626,-1.090223954,0.0539,0.0437,0.0102,-0.002,-4.108833141,-4.096822116,-0.0051,-3.018609187,0.2864115738900421,0.016330094,0.018688
200407,0.0077,0.003172924,0.000770751,-1.104757579,0.0532,0.040499999999999994,0.0127,-0.0028,-4.11625101,-4.098421821,0.0121,-3.011493431,0.2796316029545359,0.014491437473852866,-0.033954
200408,0.008,-0.001581444,0.000777089,-1.104326236,0.0523,0.039,0.013300000000000001,0.0029,-4.071356282,-4.10624852,0.0155,-2.967030046,0.2877883095275901,0.014720681566114287,0.002707
200409,0.0081,0.000527983,0.001442837,-1.103903214,0.0493,0.034499999999999996,0.0148,0,-4.063737572,-4.061452851,0.0395,-2.959834358,0.2868206158491516,0.014278707379752188,0.009717
200410,0.0081,0.002110818,0.00070568,-1.103488273,0.0488,0.0323,0.0165,0.0005,-4.063251595,-4.053931258,0.0096,-2.959763322,0.2894853014849801,0.009132267,0.013873
200411,0.0074,0.005265929,0.001230487,-1.103137418,0.0478,0.0302,0.0176,0.001,-4.072327187,-4.058410231,0.0154,-2.969189769,0.29100959663803533,0.007428867,0.039058999999999996
200412,0.0068,0.000523834,0.0008574,-1.102789814,0.0502,0.029500000000000002,0.0207,0.0034,-4.105377928,-4.067509149,-0.0234,-3.002588115,0.27983164589250886,0.012176920019086405,0.032134
200501,0.0068,-0.003664921,0.000727843,-1.102445416,0.0484,0.0265,0.0219,0.0007,-4.132525483,-4.100582992,0.025,-3.030080068,0.27061924267899223,0.013001305365511818,-0.025424
200502,0.0066,0.002101944,0.000821397,-1.098572813,0.0465,0.0232,0.0233,-0.0023,-4.093574501,-4.119190249,0.03,-2.995001689,0.2781798561288244,0.013545480195638768,0.019552
200503,0.0062,0.005768222,0.000834446,-1.094786998,0.0479,0.0225,0.0254,0.0016,-4.099141693,-4.080414758,-0.0128,-3.004354695,0.27104102364523147,0.011758399,-0.01934
200504,0.0066,0.007820647,0.000859896,-1.09108506,0.0488,0.021400000000000002,0.0274,-0.0053,-4.06685013,-4.086152882,-0.0072,-2.975765069,0.3198568893424831,0.009096662,-0.021026
200505,0.0072,0.006725297,0.001825871,-1.096301406,0.0461,0.018300000000000004,0.0278,-0.0046,-4.035065776,-4.055379295,0.0373,-2.93876437,0.32962440066283966,0.007935533,0.029594000000000002
200506,0.0086,-0.001027749,0.000859393,-1.101373944,0.044,0.0156,0.028399999999999998,-0.0002,-4.053237254,-4.02372503,0.0297,-2.95186331,0.32096550459136297,0.004776584,-0.000583
200507,0.009,0.000514403,0.000542133,-1.106308602,0.0429,0.0132,0.0297,-0.0026,-4.041880993,-4.04202368,0.0167,-2.935572391,0.32697905687315876,0.005365446,0.034964
200508,0.0089,0.004627249,0.000649913,-1.114421346,0.0456,0.013400000000000002,0.0322,0.0044,-4.068557322,-4.03322087,-0.0288,-2.954135976,0.31573427460621317,0.004480055,-0.012159
200509,0.0087,0.005117707,0.000696701,-1.122331751,0.0432,0.0088,0.0344,-0.01,-4.048686086,-4.059971554,0.0333,-2.926354334,0.32053312471378415,0.005404919,0.005167
200510,0.009,0.012219959266802416,0.000659899,-1.130047531,0.0464,0.012199999999999996,0.0342,0.0028,-4.047098313,-4.040173406,-0.0338,-2.917050782,0.31789150983564674,0.006716248,-0.018372
200511,0.0095,0.002012072,0.001817984,-1.135257242,0.0484,0.011299999999999998,0.0371,-0.0008,-4.017698705,-4.035598699,-0.0196,-2.882441463,0.32180818710985654,0.005749517,0.035189
200512,0.0097,-0.008032129,0.000539896,-1.140323074,0.0481,0.0093,0.0388,0.0023,-4.040911068,-4.006329831,0.0076,-2.900587995,0.310914346,0.005767935,-0.00326
200601,0.0095,-0.004048583,0.000433,-1.145250967,0.0461,0.0072,0.038900000000000004,-0.0042,-4.028717144,-4.029669994,0.0267,-2.883466177,0.3134779566130161,0.003059528,0.022942
200602,0.0095,0.007621951,0.000975388,-1.150230354,0.0474,0.005,0.0424,0.0025,-4.045378829,-4.020230868,-0.0118,-2.895148475,0.30922625786250346,-0.000445756,-0.000975
200603,0.0092,0.002017146,0.000648551,-1.155102234,0.0457,0.0014,0.0443,-0.011,-4.037416959,-4.036963965,0.0238,-2.882314724,0.3056103611163415,0.002037962,0.009209
200604,0.0088,0.005535984,0.000545238,-1.159870109,0.0507,0.0056,0.0451,0.013500000000000005,-4.040107048,-4.029072314,-0.0539,-2.880236938,0.3160094407218444,0.002152298,0.008464
200605,0.0084,0.008508509,0.0005998,-1.158675555,0.0532,0.0072,0.046,0.0023,-4.04268128,-4.030598906,-0.0247,-2.884005725,0.30884197784139195,-0.003472514,-0.032619
200606,0.008,0.004962779,0.001355149,-1.157502008,0.0535,0.0063,0.0472,-0.003,-4.001857778,-4.033262692,0.001,-2.844355771,0.3143403075308619,-0.002656734,-0.002413
200607,0.0089,0.001975309,0.00210282,-1.156348918,0.0531,0.0052,0.0479,-0.0053,-3.992613677,-3.992527073,0.0092,-2.836264759,0.31485029,-0.00219523,0.001571
200608,0.0091,0.002957122,0.001451665,-1.165112742,0.0518,0.0023,0.0495,0.0038,-3.988357608,-3.983284684,0.0199,-2.823244866,0.3138521752812525,-0.002362713,0.019950000000000002
200609,0.0091,0.001965602,0.000469238,-1.173641251,0.0496,0,0.0496,0.0062,-4.000165965,-3.97911484,0.0299,-2.826524714,0.30846179867588075,-0.008473997,0.022387
200610,0.0092,-0.004904365,0.000513377,-1.181944096,0.0484,0.0003,0.0481,0.0013,-4.015277221,-3.991007845,0.017,-2.833333125,0.3005932835405559,-0.009493372,0.028427
200611,0.0091,-0.00542139,0.000450577,-1.183498048,0.0481,-0.0011,0.0492,0.005,-4.035457202,-4.004435366,0.0077,-2.851959154,0.2905991608123019,-0.008934886,0.014185
200612,0.0087,-0.00148662,0.000592203,-1.18501651,0.0467,-0.0027,0.049400000000000006,0.0039,-4.041064139,-4.024731633,0.0207,-2.856047629,0.28724186769192755,-0.01511103,0.009768
200701,0.009,0.001488834,0.000357509,-1.186500685,0.0491,0.0006,0.048499999999999995,0.0004,-4.042989224,-4.030452388,-0.0236,-2.856488538,0.28168239971435793,-0.01503678,0.010912999999999999
200702,0.0094,0.003052527,0.000450485,-1.185046995,0.0502,0.0004,0.049800000000000004,0.0051,-4.048812352,-4.03485118,-0.0102,-2.863765357,0.2781442104821145,-0.013987559,-0.023088
200703,0.0089,0.005350368,0.001476815,-1.183614614,0.0477,-0.0026,0.050300000000000004,-0.0048,-4.018651696,-4.040740002,0.0335,-2.835037082,0.2861484941676455,-0.015140724,0.006594
200704,0.0097,0.009105696,0.001587551,-1.182203075,0.0493,-0.0001,0.049400000000000006,-0.0086,-4.020574471,-4.010643987,-0.0145,-2.838371395,0.2690500134610926,-0.012486207,0.039591
200705,0.0092,0.006496163,0.000582144,-1.180476745,0.0489,0.0002,0.0487,0.0055,-4.054154458,-4.011774622,0.0085,-2.873677714,0.25445616893961986,-0.008911662,0.030358999999999997
200706,0.0092,0.006110719,0.00069655,-1.178777493,0.051,0.0037,0.0473,0.0022,-4.077462096,-4.045431372,-0.02,-2.898684603,0.2439114941253988,-0.010283147,-0.02062
200707,0.0091,0.001937975,0.001472429,-1.177104685,0.0521,0.006,0.0461,-0.0057,-4.050837514,-4.068814445,-0.0091,-2.873732829,0.24789560997351326,-0.011064108,-0.035197
200708,0.0092,-0.000254377,0.002426262,-1.141745266,0.0501,0.0019,0.0482,-0.0316,-4.008093929,-4.04059843,0.0284,-2.866348663,0.25158496439999195,-0.015261556,0.010894000000000001
200709,0.0086,-0.001833902,0.005134044,-1.105842298,0.0487,0.0067,0.042,-0.0047,-4.010740181,-3.997958622,0.0199,-2.904897884,0.24883985118762977,-0.012197567,0.034268
200710,0.0085,0.002755907,0.001868431,-1.06935945,0.0489,0.01,0.038900000000000004,0.0123,-4.035874853,-4.000706569,0.0012,-2.966515403,0.23920743671233688,-0.013015033,0.01416
200711,0.0082,0.002139191,0.001682891,-1.005977241,0.048,0.009,0.039,-0.0067,-4.041315306,-4.026601749,0.0155,-3.035338065,0.2386170601315469,-0.017954101,-0.044782
200712,0.0096,0.005939618,0.00563682,-0.939584111,0.0445,0.011799999999999998,0.0327,-0.0389,-3.987084613,-4.032127403,0.0468,-3.047500503,0.2485796916031034,-0.025158595,-0.008816
200801,0.0116,-0.000670863,0.002345333,-0.869802568,0.045,0.015,0.03,0.0057,-3.96931443,-3.977980359,-0.0029,-3.099511861,0.2505829731427226,-0.04063697,-0.063266
200802,0.0121,0.004970576,0.004831799,-0.8333784,0.0436,0.0161,0.0275,-0.0196,-3.899372593,-3.962486502,0.0213,-3.065994193,0.2627544223091714,-0.043177119,-0.032719
200803,0.012899999999999995,0.002904112,0.003225655,-0.796097813,0.0438,0.0226,0.0212,-0.0089,-3.857211262,-3.89259097,0.0018,-3.061113448,0.2709793210392829,-0.049607089,-0.0051
200804,0.013800000000000007,0.008668213,0.006337649,-0.75790338,0.0432,0.030600000000000002,0.0126,-0.0165,-3.844497908,-3.85047532,0.0106,-3.086594528,0.25405756718033023,-0.051831398,0.046828999999999996
200805,0.014199999999999997,0.006064778,0.002903691,-0.702012827,0.0458,0.0329,0.0129,0.0379,-3.886131599,-3.83968066,-0.0288,-3.184118772,0.24301469641883508,-0.048845189,0.011186
200806,0.013600000000000001,0.008420886,0.001640662,-0.643395828,0.0475,0.0302,0.0173,-0.0113,-3.891955033,-3.881337446,-0.0164,-3.248559204,0.24651061216997197,-0.045461244,-0.084542
200807,0.013900000000000003,0.010076996934894167,0.003425177,-0.581739191,0.046,0.027399999999999997,0.018600000000000002,-0.0281,-3.797300203,-3.887183753,0.022,-3.215561012,0.2744913881133144,-0.047375644,-0.008806
200808,0.014899999999999997,0.005251011,0.004465911,-0.544288961,0.0465,0.0302,0.0163,-0.0084,-3.785744704,-3.795653005,-0.0025,-3.241455743,0.27381565509640515,-0.046931377,0.013655
200809,0.0151,-0.003991562,0.003447891,-0.505511831,0.0449,0.027700000000000002,0.0172,-0.0121,-3.796217012,-3.784100215,0.0242,-3.290705181,0.269889246,-0.046332167,-0.086967
200810,0.016599999999999997,-0.001383019,0.023774695,-0.465305217,0.0443,0.033,0.0113,-0.0975,-3.699394436,-3.794575222,0.0112,-3.234089218,0.28712354824499153,-0.048921227,-0.16778
200811,0.025999999999999995,-0.010101333,0.058088493,-0.215319305,0.0478,0.041100000000000005,0.0067,-0.0067,-3.519167532,-3.704804018,-0.0383,-3.303848226,0.33409937361997466,-0.05595335,-0.073812
200812,0.0309,-0.019152895,0.036257085,0.12310208034976089,0.0372,0.0353,0.0019,-0.0269,-3.44680819,-3.524606537,0.1443,-3.569910271,0.352867356,-0.052777653,0.011995
200901,0.033800000000000004,-0.010342474,0.020089947,0.6459132644854404,0.0303,0.03,0.0003,0.059300000000000005,-3.460068076,-3.45227694,0.0967,-4.105981341,0.35498422472109836,-0.024497141,-0.082615
200902,0.030900000000000004,0.004352417,0.011971097,0.8305674381112289,0.0394,0.038099999999999995,0.0013,0.0175,-3.383899796,-3.473449681,-0.1124,-4.214467234,0.3893931402374245,-0.025055946,-0.103688
200903,0.0281,0.004972933,0.009961162,1.0641921554821065,0.0401,0.037099999999999994,0.003,-0.0252,-3.281006356,-3.3974629,-0.0056,-4.345198512,0.4411030549644411,-0.024927278,0.087434
200904,0.029199999999999997,0.002431748,0.020364427765000005,1.3795295487784507,0.0355,0.0334,0.0021,-0.0659,-3.376708686,-3.29475595,0.0641,-4.756238235,0.29652828522313285,-0.03742552,0.09413
200905,0.030000000000000006,0.002496368,0.007551066,1.3279105146903372,0.040999999999999995,0.0394,0.0016,0.0619,-3.48700439,-3.397232175,-0.0649,-4.814914905,0.27622757745968474,-0.030990827,0.05464
200906,0.025200000000000007,0.002888764,0.006381091,1.2767992688359764,0.0432,0.0414,0.0018,0.0737,-3.559678493,-3.507957934,-0.0248,-4.836477761,0.2654320479322568,-0.024348684,0.002376
200907,0.018899999999999993,0.008589892,0.003472523,1.2261224832393607,0.0429,0.0411,0.0018,0.0267,-3.581276317,-3.581080501,0.0083,-4.807398801,0.26710784894045225,-0.02209743,0.074382
200908,0.016800000000000002,-0.001585587,0.003771153,1.0023086305251478,0.043,0.041199999999999994,0.0018,0.0546,-3.675094455,-3.603572478,0.0019,-4.677403086,0.24600479087095942,-0.013781644,0.034650999999999994
200909,0.013199999999999996,0.00224285,0.002177735,0.8118639453732373,0.0415,0.0398,0.0017,0.0004,-3.730908415,-3.697899094,0.0231,-4.542772361,0.23759408947503655,-0.007921335,0.036433999999999994
200910,0.011799999999999991,0.000625481,0.001912658,0.6449967638615641,0.0403,0.0391,0.0012,0.0097,-3.78934537,-3.754245266,0.0176,-4.434342134,0.2323100240108399,-1.48E-05,-0.018259
200911,0.011399999999999993,0.000963101,0.003898019,-0.079942998,0.042,0.0413,0.0007,0.0187,-3.790470071,-3.810429936,-0.0171,-3.710527074,0.23229926086692415,0.003197004,0.060257
200912,0.011300000000000004,0.000707753,0.002001332,-0.510490832,0.0406,0.0401,0.0005,-0.0164,-3.867787805,-3.812008789,0.0208,-3.357296973,0.21810487160748743,0.007531928,0.018883
201001,0.011100000000000006,-0.001761198,0.000933454,-0.821953076,0.0458,0.0453,0.0005,0.0309,-3.907415218,-3.889800671,-0.0584,-3.085462142,0.21636451685597982,0.01059449,-0.035751
201002,0.0099,0.003417474,0.001991705,-0.892537511,0.0440589,0.043458899999999995,0.0006,-0.0168109,-3.877221688,-3.914896829,0.0263637,-2.984684177,0.2241170201036422,0.013409696701461863,0.030424
201003,0.0099,0.000249207,0.002373256,-0.959431634,0.0440712,0.0429712,0.0011,0.0007258,-3.912874439,-3.884759695,0.0031542,-2.953442805,0.21851846830007188,0.013932087526728967,0.060913999999999996
201004,0.01,0.004106284,0.000633437,-1.023056396,0.0457777,0.044277699999999996,0.0015,0.0223838,-3.977602461,-3.9204697,-0.0178755,-2.954546065,0.3818781702977812,0.026390149,0.015877000000000002
201005,0.0096,0.001736885,0.001793867,-1.054231857,0.0437358,0.0421358,0.0016,0.0053437,-3.990231991,-3.975580523,0.0303965,-2.936000134,0.376606129,0.026651036,-0.080211
201006,0.0109,0.000775197,0.008107791,-1.08434465,0.040681,0.039081000000000005,0.0016,-0.0487867,-3.90268248,-3.988214133,0.0436836,-2.81833783,0.4090027948144502,0.025719664997802864,-0.053625
201007,0.013500000000000005,-0.000976267,0.005591726,-1.113461185,0.0376074,0.0364074,0.0012,0.0073811,-3.845280305,-3.900668685,0.0445643,-2.73181912,0.42417654148446593,0.018775513314012934,0.070351
201008,0.012900000000000002,0.000211043,0.003348826,-1.132063788,0.0376576,0.0360576,0.0016,0.0145417,-3.907027636,-3.840511852,0.0024381,-2.774963848,0.39613355322121085,0.015556846696006925,-0.045534
201009,0.011700000000000002,0.001380664,0.002704607,-1.150155266,0.0327078,0.0311078,0.0016,-0.0228938,-3.85367001,-3.902281813,0.0702126,-2.703514744,0.41398161905674846,0.011217743483584227,0.090283
201010,0.011300000000000004,0.000581736,0.002337192,-1.167759241,0.034063,0.032563,0.0015,0.0009353,-3.932875079,-3.848946604,-0.0153301,-2.765115838,0.3843057827874361,0.003337574,0.038625999999999994
201011,0.010400000000000006,0.001245199,0.001080044,-1.187315222,0.0367157,0.035415699999999994,0.0013,0.0114642,-3.963476738,-3.927283737,-0.0317387,-2.776161515,0.3728872859404231,0.00723195,-0.000151
201012,0.010500000000000002,0.000420646,0.001737916,-1.206285387,0.0380256,0.0366256,0.0014,0.007999,-3.955623576,-3.957916485,-0.0137264,-2.749338189,0.3766947543253601,0.014798027395065673,0.066954
201101,0.010800000000000004,0.001718441,0.00083212,-1.224698935,0.0413782,0.0399782,0.0014,0.0351952,-4.013350586,-3.950094068,-0.0388143,-2.788651651,0.35810031690752153,0.012611589836853662,0.023249000000000002
201102,0.010499999999999995,0.00476323,0.00086324,-1.231377663,0.0432,0.0417,0.0015,-0.0002,-4.025500988,-4.003108003,-0.0196,-2.794123325,0.3486322237012831,0.015367561129248638,0.032408
